Filename;ClassId
dataset\GTSRB\Final_Training/Images\00005\00039_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00039_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00040_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00041_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00042_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00043_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00044_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00045_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00046_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00047_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00048_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00049_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00050_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00051_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00052_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00002.ppm;5
